DataboxPlot_Note	'Note'
self.combo_binary	0
self.combo_autoscript	1
self.button_enabled	True
self.button_multi	True
self.button_link_x	True
self.button_script	False
self.number_file	0
self.script	"x = ( d[0] )\ny = ( d[1], d[2] )\n\nxlabels = 'Time (s)'\nylabels = ( 'Temperature (C)', 'Power (%)' )\n"
self.number_history	0
self.text_log_note	'Note'

Time (s)	Temperature (C)	Power (%)
553.465	58.3594	51.20081921310741
553.567	58.3281	51.20081921310741
553.668	58.375	51.20081921310741
553.769	58.3125	51.20081921310741
553.87	58.2422	51.20081921310741
553.971	58.2344	51.20081921310741
554.073	58.3047	51.20081921310741
554.174	58.2344	51.20081921310741
554.275	58.2656	51.20081921310741
554.376	58.2344	51.20081921310741
554.477	58.2578	51.20081921310741
554.578	58.2344	51.20081921310741
554.68	58.2891	51.20081921310741
554.781	58.1875	51.20081921310741
554.883	58.1484	51.20081921310741
554.983	58.1484	51.20081921310741
555.084	58.2109	51.20081921310741
555.186	58.2344	51.20081921310741
555.287	58.2813	51.20081921310741
555.388	58.2813	51.20081921310741
555.49	58.1875	51.20081921310741
555.59	58.2109	51.20081921310741
555.692	58.1875	51.20081921310741
555.793	58.1719	51.20081921310741
555.894	58.2578	51.20081921310741
555.996	58.2578	51.20081921310741
556.097	58.1406	51.20081921310741
556.197	58.1484	51.20081921310741
556.299	58.1719	51.20081921310741
556.4	58.1875	51.20081921310741
556.502	58.1484	51.20081921310741
556.603	58.1875	51.20081921310741
556.704	58.2344	51.20081921310741
556.806	58.0938	51.20081921310741
556.906	58.1172	51.20081921310741
557.007	58.1719	51.20081921310741
557.109	58.1641	51.20081921310741
557.21	58.1484	51.20081921310741
557.312	58.125	51.20081921310741
557.413	58.0781	51.20081921310741
557.513	58.1406	51.20081921310741
557.615	58.125	51.20081921310741
557.716	58.1484	51.20081921310741
557.817	58.1719	51.20081921310741
557.919	58.1172	51.20081921310741
558.02	58.0469	51.20081921310741
558.121	58.1484	51.20081921310741
558.222	58.0938	51.20081921310741
558.323	58.0547	51.20081921310741
558.425	58.1016	51.20081921310741
558.526	58.0781	51.20081921310741
558.627	58.1016	51.20081921310741
558.728	58.1172	51.20081921310741
558.829	58.0547	51.20081921310741
558.93	58.0313	51.20081921310741
559.032	58.0313	51.20081921310741
559.133	58.0469	51.20081921310741
559.235	58.1016	51.20081921310741
559.335	58.0313	51.20081921310741
559.436	58.0	51.20081921310741
559.538	57.9844	51.20081921310741
559.639	58.0313	51.20081921310741
559.74	57.9844	51.20081921310741
559.842	57.9141	51.20081921310741
559.942	57.9375	51.20081921310741
560.044	57.9375	51.20081921310741
560.145	57.9531	51.20081921310741
560.246	57.9531	51.20081921310741
560.348	58.0469	51.20081921310741
560.449	57.9844	51.20081921310741
560.55	57.9844	51.20081921310741
560.651	57.8672	51.20081921310741
560.752	57.9063	51.20081921310741
560.854	57.9063	51.20081921310741
560.955	57.9609	51.20081921310741
561.056	58.0	51.20081921310741
561.158	57.8828	51.20081921310741
561.258	57.8828	51.20081921310741
561.359	57.8906	51.20081921310741
561.461	57.8828	51.20081921310741
561.562	57.9609	51.20081921310741
561.664	57.9063	51.20081921310741
561.765	57.8828	51.20081921310741
561.865	57.8672	51.20081921310741
561.967	57.8672	51.20081921310741
562.068	57.8594	51.20081921310741
562.169	57.9375	51.20081921310741
562.271	57.8594	51.20081921310741
562.372	57.8594	51.20081921310741
562.474	57.8359	51.20081921310741
562.574	57.8828	51.20081921310741
562.675	57.8359	51.20081921310741
562.777	57.8359	51.20081921310741
562.878	57.8672	51.20081921310741
562.979	57.7969	51.20081921310741
563.081	57.8203	51.20081921310741
563.181	57.8359	51.20081921310741
563.282	57.8594	51.20081921310741
563.384	57.8594	51.20081921310741
563.485	57.7734	51.20081921310741
563.587	57.7344	51.20081921310741
563.688	57.7734	51.20081921310741
563.788	57.7969	51.20081921310741
563.89	57.9141	51.20081921310741
563.991	57.8438	51.20081921310741
564.092	57.8203	51.20081921310741
564.194	57.7813	51.20081921310741
564.295	57.7969	51.20081921310741
564.397	57.7813	51.20081921310741
564.497	57.7578	51.20081921310741
564.598	57.6875	51.20081921310741
564.7	57.7734	51.20081921310741
564.801	57.7109	51.20081921310741
564.902	57.8203	51.20081921310741
565.004	57.7969	51.20081921310741
565.104	57.75	51.20081921310741
565.206	57.7109	51.20081921310741
565.307	57.7344	51.20081921310741
565.408	57.7266	51.20081921310741
565.51	57.75	51.20081921310741
565.611	57.7266	51.20081921310741
565.711	57.7578	51.20081921310741
565.813	57.7734	51.20081921310741
565.914	57.7031	51.20081921310741
566.016	57.7266	51.20081921310741
566.117	57.75	51.20081921310741
566.218	57.6172	51.20081921310741
566.32	57.75	51.20081921310741
566.42	57.6641	51.20081921310741
566.521	57.6875	51.20081921310741
566.623	57.7031	51.20081921310741
566.724	57.6875	51.20081921310741
566.826	57.6875	51.20081921310741
566.927	57.75	51.20081921310741
567.027	57.75	51.20081921310741
567.129	57.6641	51.20081921310741
567.23	57.6875	51.20081921310741
567.331	57.6875	51.20081921310741
567.433	57.6875	51.20081921310741
567.534	57.6641	51.20081921310741
567.634	57.6563	51.20081921310741
567.736	57.6641	51.20081921310741
567.837	57.6797	51.20081921310741
567.939	57.6172	51.20081921310741
568.04	57.6328	51.20081921310741
568.141	57.6406	51.20081921310741
568.242	57.5938	51.20081921310741
568.343	57.5625	51.20081921310741
568.444	57.5469	51.20081921310741
568.546	57.5938	51.20081921310741
568.647	57.6094	51.20081921310741
568.749	57.5938	51.20081921310741
568.85	57.5938	51.20081921310741
568.95	57.5469	51.20081921310741
569.052	57.5391	51.20081921310741
569.153	57.5703	51.20081921310741
569.254	57.5703	51.20081921310741
569.356	57.5859	51.20081921310741
569.457	57.5469	51.20081921310741
569.558	57.5625	51.20081921310741
569.659	57.5156	51.20081921310741
569.76	57.5625	51.20081921310741
569.862	57.6328	51.20081921310741
569.963	57.5625	51.20081921310741
570.064	57.5391	51.20081921310741
570.165	57.4531	51.20081921310741
570.266	57.5156	51.20081921310741
570.368	57.5234	51.20081921310741
570.469	57.5	51.20081921310741
570.57	57.5	51.20081921310741
570.672	57.5391	51.20081921310741
570.772	57.5391	51.20081921310741
570.873	57.5625	51.20081921310741
570.975	57.4688	51.20081921310741
571.076	57.5234	51.20081921310741
571.178	57.5625	51.20081921310741
571.279	57.5391	51.20081921310741
571.379	57.4063	51.20081921310741
571.481	57.4922	51.20081921310741
571.582	57.5	51.20081921310741
571.683	57.3984	51.20081921310741
571.785	57.4531	51.20081921310741
571.886	57.4219	51.20081921310741
571.988	57.4219	51.20081921310741
572.088	57.4063	51.20081921310741
572.189	57.4219	51.20081921310741
572.291	57.4453	51.20081921310741
572.392	57.3594	51.20081921310741
572.493	57.4063	51.20081921310741
572.595	57.4531	51.20081921310741
572.695	57.3828	51.20081921310741
572.796	57.4063	51.20081921310741
572.898	57.375	51.20081921310741
572.999	57.3828	51.20081921310741
573.101	57.3828	51.20081921310741
573.202	57.3359	51.20081921310741
573.302	57.375	51.20081921310741
573.404	57.3828	51.20081921310741
573.505	57.4453	51.20081921310741
573.606	57.375	51.20081921310741
573.708	57.3438	51.20081921310741
573.809	57.3594	51.20081921310741
573.91	57.3359	51.20081921310741
574.011	57.3438	51.20081921310741
574.112	57.3984	51.20081921310741
574.214	57.3594	51.20081921310741
574.315	57.3203	51.20081921310741
574.416	57.3203	51.20081921310741
574.517	57.2656	51.20081921310741
574.618	57.2656	51.20081921310741
574.72	57.2969	51.20081921310741
574.821	57.25	51.20081921310741
574.922	57.2422	51.20081921310741
575.024	57.2656	51.20081921310741
575.125	57.2422	51.20081921310741
575.225	57.1719	51.20081921310741
575.327	57.2656	51.20081921310741
575.428	57.2734	51.20081921310741
575.53	57.2422	51.20081921310741
575.631	57.1953	51.20081921310741
575.732	57.1563	51.20081921310741
575.833	57.2734	51.20081921310741
575.934	57.2969	51.20081921310741
576.035	57.25	51.20081921310741
576.137	57.1953	51.20081921310741
576.238	57.1797	51.20081921310741
576.34	57.1953	51.20081921310741
576.44	57.1484	51.20081921310741
576.541	57.1484	51.20081921310741
576.643	57.2031	51.20081921310741
576.744	57.1484	51.20081921310741
576.845	57.1563	51.20081921310741
576.947	57.1563	51.20081921310741
577.047	57.1563	51.20081921310741
577.148	57.1484	51.20081921310741
577.25	57.125	51.20081921310741
577.351	57.1563	51.20081921310741
577.453	57.2031	51.20081921310741
577.554	57.1719	51.20081921310741
577.654	57.1797	51.20081921310741
577.756	57.1094	51.20081921310741
577.857	57.125	51.20081921310741
577.958	57.2422	51.20081921310741
578.06	57.1328	51.20081921310741
578.161	57.1016	51.20081921310741
578.262	57.0625	51.20081921310741
578.363	57.0781	51.20081921310741
578.464	57.0859	51.20081921310741
578.566	57.0859	51.20081921310741
578.667	57.0781	51.20081921310741
578.768	57.0781	51.20081921310741
578.869	57.0625	51.20081921310741
578.97	57.0547	51.20081921310741
579.072	57.0781	51.20081921310741
579.173	57.0781	51.20081921310741
579.274	57.125	51.20081921310741
579.376	57.125	51.20081921310741
579.477	57.0313	51.20081921310741
579.577	57.0781	51.20081921310741
579.679	57.0625	51.20081921310741
579.78	56.9922	51.20081921310741
579.882	56.9922	51.20081921310741
579.983	57.0078	51.20081921310741
580.084	57.0625	51.20081921310741
580.185	56.9609	51.20081921310741
580.286	57.0078	51.20081921310741
580.387	56.9922	51.20081921310741
580.489	57.0625	51.20081921310741
580.59	57.0391	51.20081921310741
580.692	56.9375	51.20081921310741
580.792	56.9688	51.20081921310741
580.893	56.9453	51.20081921310741
580.995	56.9375	51.20081921310741
581.096	56.9219	51.20081921310741
581.197	57.0156	51.20081921310741
581.299	56.9922	51.20081921310741
581.399	56.9219	51.20081921310741
581.5	56.9141	51.20081921310741
581.602	56.8906	51.20081921310741
581.703	56.8906	51.20081921310741
581.805	56.8984	51.20081921310741
581.906	56.9219	51.20081921310741
582.006	56.9609	51.20081921310741
582.108	56.8516	51.20081921310741
582.209	56.9688	51.20081921310741
582.31	56.8984	51.20081921310741
582.412	56.8594	51.20081921310741
582.513	56.8984	51.20081921310741
582.615	56.9219	51.20081921310741
582.715	56.8359	51.20081921310741
582.816	56.8359	51.20081921310741
582.918	56.7656	51.20081921310741
583.019	56.9219	51.20081921310741
583.12	56.9844	51.20081921310741
583.222	56.8594	51.20081921310741
583.322	56.8906	51.20081921310741
583.424	56.8984	51.20081921310741
583.525	56.8594	51.20081921310741
583.626	56.8516	51.20081921310741
583.728	56.8516	51.20081921310741
583.829	56.8047	51.20081921310741
583.929	56.8594	51.20081921310741
584.031	56.8516	51.20081921310741
584.132	56.8047	51.20081921310741
584.234	56.8125	51.20081921310741
584.335	56.7656	51.20081921310741
584.436	56.7891	51.20081921310741
584.538	56.7578	51.20081921310741
584.638	56.7656	51.20081921310741
584.739	56.7422	51.20081921310741
584.841	56.7109	51.20081921310741
584.942	56.7813	51.20081921310741
585.044	56.7891	51.20081921310741
585.145	56.8125	51.20081921310741
585.245	56.7344	51.20081921310741
585.347	56.7344	51.20081921310741
585.448	56.7422	51.20081921310741
585.549	56.8125	51.20081921310741
585.651	56.7813	51.20081921310741
585.752	56.7656	51.20081921310741
585.852	56.7578	51.20081921310741
585.954	56.7344	51.20081921310741
586.055	56.7656	51.20081921310741
586.157	56.6719	51.20081921310741
586.258	56.7422	51.20081921310741
586.359	56.7422	51.20081921310741
586.46	56.7422	51.20081921310741
586.561	56.6953	51.20081921310741
586.662	56.7422	51.20081921310741
586.764	56.7109	51.20081921310741
586.865	56.6641	51.20081921310741
586.967	56.6406	51.20081921310741
587.067	56.6953	51.20081921310741
587.168	56.6953	51.20081921310741
587.27	56.7344	51.20081921310741
587.371	56.6719	51.20081921310741
587.472	56.6875	51.20081921310741
587.574	56.6406	51.20081921310741
587.675	56.6875	51.20081921310741
587.776	56.6172	51.20081921310741
587.877	56.6953	51.20081921310741
587.978	56.6719	51.20081921310741
588.08	56.6641	51.20081921310741
588.181	56.6172	51.20081921310741
588.282	56.6875	51.20081921310741
588.383	56.6172	51.20081921310741
588.484	56.6016	51.20081921310741
588.586	56.6641	51.20081921310741
588.687	56.6406	51.20081921310741
588.788	56.6172	51.20081921310741
588.89	56.5938	51.20081921310741
588.99	56.6719	51.20081921310741
589.091	56.6172	51.20081921310741
589.193	56.5703	51.20081921310741
589.294	56.5703	51.20081921310741
589.396	56.6172	51.20081921310741
589.497	56.6016	51.20081921310741
589.597	56.5938	51.20081921310741
589.699	56.5469	51.20081921310741
589.8	56.625	51.20081921310741
589.901	56.5313	51.20081921310741
590.003	56.5703	51.20081921310741
590.104	56.5469	51.20081921310741
590.206	56.5313	51.20081921310741
590.306	56.6016	51.20081921310741
590.407	56.5078	51.20081921310741
590.509	56.5313	51.20081921310741
590.61	56.4844	51.20081921310741
590.711	56.5	51.20081921310741
590.813	56.5078	51.20081921310741
590.913	56.5781	51.20081921310741
591.014	56.5469	51.20081921310741
591.116	56.5781	51.20081921310741
591.217	56.5703	51.20081921310741
591.319	56.5234	51.20081921310741
591.42	56.5078	51.20081921310741
591.52	56.5234	51.20081921310741
591.622	56.4844	51.20081921310741
591.723	56.4375	51.20081921310741
591.824	56.4844	51.20081921310741
591.926	56.4375	51.20081921310741
592.027	56.4844	51.20081921310741
592.128	56.4766	51.20081921310741
592.229	56.4844	51.20081921310741
592.33	56.4375	51.20081921310741
592.432	56.4375	51.20081921310741
592.533	56.5078	51.20081921310741
592.634	56.4844	51.20081921310741
592.735	56.4297	51.20081921310741
592.836	56.4844	51.20081921310741
592.938	56.3984	51.20081921310741
593.039	56.3984	51.20081921310741
593.14	56.4609	51.20081921310741
593.242	56.3516	51.20081921310741
593.343	56.4141	51.20081921310741
593.443	56.4375	51.20081921310741
593.545	56.4609	51.20081921310741
593.646	56.4375	51.20081921310741
593.748	56.4141	51.20081921310741
593.849	56.375	51.20081921310741
593.95	56.3984	51.20081921310741
594.051	56.375	51.20081921310741
594.152	56.4766	51.20081921310741
594.253	56.4375	51.20081921310741
594.355	56.3984	51.20081921310741
594.456	56.3984	51.20081921310741
594.558	56.3672	51.20081921310741
594.658	56.3203	51.20081921310741
594.759	56.3438	51.20081921310741
594.861	56.3047	51.20081921310741
594.962	56.3516	51.20081921310741
595.063	56.3672	51.20081921310741
595.165	56.3281	51.20081921310741
595.265	56.2734	51.20081921310741
595.366	56.3281	51.20081921310741
595.468	56.3047	51.20081921310741
595.569	56.2813	51.20081921310741
595.671	56.3281	51.20081921310741
595.772	56.3906	51.20081921310741
595.872	56.3281	51.20081921310741
595.974	56.3047	51.20081921310741
596.075	56.2969	51.20081921310741
596.176	56.2969	51.20081921310741
596.278	56.3047	51.20081921310741
596.379	56.2969	51.20081921310741
596.481	56.2578	51.20081921310741
596.581	56.3047	51.20081921310741
596.682	56.25	51.20081921310741
596.784	56.2813	51.20081921310741
596.885	56.2734	51.20081921310741
596.986	56.2578	51.20081921310741
597.088	56.2344	51.20081921310741
597.188	56.25	51.20081921310741
597.29	56.2969	51.20081921310741
597.391	56.2266	51.20081921310741
597.492	56.2266	51.20081921310741
597.594	56.2109	51.20081921310741
597.695	56.2266	51.20081921310741
597.795	56.25	51.20081921310741
597.897	56.1641	51.20081921310741
597.998	56.2969	51.20081921310741
598.1	56.1875	51.20081921310741
598.201	56.3047	51.20081921310741
598.302	56.25	51.20081921310741
598.403	56.1875	51.20081921310741
598.504	56.1797	51.20081921310741
598.605	56.1406	51.20081921310741
598.707	56.1563	51.20081921310741
598.808	56.1172	51.20081921310741
598.91	56.2266	51.20081921310741
599.01	56.1875	51.20081921310741
599.111	56.1641	51.20081921310741
599.213	56.0703	51.20081921310741
599.314	56.0703	51.20081921310741
599.415	56.1328	51.20081921310741
599.517	56.1563	51.20081921310741
599.617	56.1797	51.20081921310741
599.718	56.1875	51.20081921310741
599.82	56.1797	51.20081921310741
599.921	56.1172	51.20081921310741
600.023	56.1563	51.20081921310741
600.124	56.1328	51.20081921310741
600.225	56.1172	51.20081921310741
600.326	56.1328	51.20081921310741
600.427	56.0938	51.20081921310741
600.528	56.0703	51.20081921310741
600.63	56.0703	51.20081921310741
600.731	56.1406	51.20081921310741
600.833	56.0625	51.20081921310741
600.933	56.1172	51.20081921310741
601.034	56.0938	51.20081921310741
601.136	56.1172	51.20081921310741
601.237	56.1094	51.20081921310741
601.338	56.0391	51.20081921310741
601.44	56.0859	51.20081921310741
601.54	56.0625	51.20081921310741
601.642	56.0156	51.20081921310741
601.743	56.0469	51.20081921310741
601.844	56.0938	51.20081921310741
601.946	56.0469	51.20081921310741
602.047	56.0469	51.20081921310741
602.147	56.0156	51.20081921310741
602.249	56.1094	51.20081921310741
602.35	56.0859	51.20081921310741
602.452	56.0156	51.20081921310741
602.553	55.8672	51.20081921310741
602.654	55.9375	51.20081921310741
602.755	56.1172	51.20081921310741
602.856	56.0234	51.20081921310741
602.957	56.0234	51.20081921310741
603.059	55.9375	51.20081921310741
603.16	55.9609	51.20081921310741
603.262	56.0156	51.20081921310741
603.362	55.9531	51.20081921310741
603.463	55.9375	51.20081921310741
603.565	55.9609	51.20081921310741
603.666	55.9766	51.20081921310741
603.767	55.9922	51.20081921310741
603.869	56.0	51.20081921310741
603.97	55.9531	51.20081921310741
604.07	56.0	51.20081921310741
604.172	55.9297	51.20081921310741
604.273	55.8906	51.20081921310741
604.375	55.9141	51.20081921310741
604.476	55.9375	51.20081921310741
604.577	55.9531	51.20081921310741
604.678	55.9063	51.20081921310741
604.779	55.8828	51.20081921310741
604.88	55.8906	51.20081921310741
604.982	55.9141	51.20081921310741
605.083	55.9609	51.20081921310741
605.185	55.9375	51.20081921310741
605.285	55.9141	51.20081921310741
605.386	55.8906	51.20081921310741
605.488	55.8672	51.20081921310741
605.589	55.8203	51.20081921310741
605.69	55.8672	51.20081921310741
605.792	55.8125	51.20081921310741
605.892	55.8359	51.20081921310741
605.994	55.8125	51.20081921310741
606.095	55.8203	51.20081921310741
606.196	55.8828	51.20081921310741
606.298	55.9141	51.20081921310741
606.399	55.8906	51.20081921310741
606.5	55.7891	51.20081921310741
606.601	55.8438	51.20081921310741
606.702	55.7969	51.20081921310741
606.804	55.8594	51.20081921310741
606.905	55.8438	51.20081921310741
607.006	55.8203	51.20081921310741
607.108	55.7969	51.20081921310741
607.208	55.7422	51.20081921310741
607.309	55.7891	51.20081921310741
607.411	55.7734	51.20081921310741
607.512	55.8359	51.20081921310741
607.614	55.7656	51.20081921310741
607.715	55.8203	51.20081921310741
607.815	55.7422	51.20081921310741
607.917	55.7969	51.20081921310741
608.018	55.7266	51.20081921310741
608.119	55.7734	51.20081921310741
608.221	55.7734	51.20081921310741
608.322	55.7422	51.20081921310741
608.422	55.7266	51.20081921310741
608.524	55.7656	51.20081921310741
608.625	55.75	51.20081921310741
608.727	55.7266	51.20081921310741
608.828	55.75	51.20081921310741
608.929	55.75	51.20081921310741
609.031	55.7734	51.20081921310741
609.131	55.6719	51.20081921310741
609.232	55.625	51.20081921310741
609.334	55.6719	51.20081921310741
609.435	55.7266	51.20081921310741
609.537	55.6797	51.20081921310741
609.638	55.6797	51.20081921310741
609.738	55.6563	51.20081921310741
609.84	55.6953	51.20081921310741
609.941	55.7422	51.20081921310741
610.042	55.7188	51.20081921310741
610.144	55.6484	51.20081921310741
610.245	55.6094	51.20081921310741
610.346	55.6484	51.20081921310741
610.447	55.6797	51.20081921310741
610.548	55.6797	51.20081921310741
610.65	55.6563	51.20081921310741
610.751	55.6484	51.20081921310741
610.852	55.7188	51.20081921310741
610.953	55.6094	51.20081921310741
611.054	55.6328	51.20081921310741
611.156	55.5781	51.20081921310741
611.257	55.6797	51.20081921310741
611.358	55.5859	51.20081921310741
611.46	55.5781	51.20081921310741
611.561	55.6797	51.20081921310741
611.661	55.6094	51.20081921310741
611.763	55.5781	51.20081921310741
611.864	55.625	51.20081921310741
611.966	55.6328	51.20081921310741
612.067	55.6094	51.20081921310741
612.168	55.5859	51.20081921310741
612.269	55.5625	51.20081921310741
612.37	55.5781	51.20081921310741
612.471	55.6484	51.20081921310741
612.573	55.5859	51.20081921310741
612.674	55.4922	51.20081921310741
612.775	55.6328	51.20081921310741
612.876	55.625	51.20081921310741
612.977	55.5234	51.20081921310741
613.079	55.5781	51.20081921310741
613.18	55.5469	51.20081921310741
613.281	55.5156	51.20081921310741
613.383	55.5625	51.20081921310741
613.484	55.5469	51.20081921310741
613.584	55.5469	51.20081921310741
613.686	55.5234	51.20081921310741
613.787	55.5391	51.20081921310741
613.889	55.5625	51.20081921310741
613.99	55.6016	51.20081921310741
614.091	55.5625	51.20081921310741
614.192	55.5391	51.20081921310741
614.293	55.5625	51.20081921310741
614.394	55.5625	51.20081921310741
614.496	55.5234	51.20081921310741
614.597	55.5234	51.20081921310741
614.699	55.5	51.20081921310741
614.799	55.4688	51.20081921310741
614.9	55.5156	51.20081921310741
615.002	55.5391	51.20081921310741
615.103	55.4453	51.20081921310741
615.204	55.4453	51.20081921310741
615.306	55.5156	51.20081921310741
615.406	55.5156	51.20081921310741
615.508	55.5391	51.20081921310741
615.609	55.4531	51.20081921310741
615.71	55.3828	51.20081921310741
615.812	55.4453	51.20081921310741
615.913	55.4453	51.20081921310741
616.013	55.3828	51.20081921310741
616.115	55.4766	51.20081921310741
616.216	55.4766	51.20081921310741
616.318	55.4063	51.20081921310741
616.419	55.4063	51.20081921310741
616.52	55.3828	51.20081921310741
616.621	55.4219	51.20081921310741
616.722	55.4063	51.20081921310741
616.823	55.3828	51.20081921310741
616.925	55.4453	51.20081921310741
617.026	55.3984	51.20081921310741
617.127	55.3828	51.20081921310741
617.229	55.3125	51.20081921310741
617.329	55.4219	51.20081921310741
617.431	55.3984	51.20081921310741
617.532	55.3594	51.20081921310741
617.633	55.3984	51.20081921310741
617.735	55.3984	51.20081921310741
617.836	55.4063	51.20081921310741
617.936	55.375	51.20081921310741
618.038	55.3359	51.20081921310741
618.139	55.3594	51.20081921310741
618.241	55.3828	51.20081921310741
618.342	55.3516	51.20081921310741
618.443	55.375	51.20081921310741
618.544	55.3828	51.20081921310741
618.645	55.3594	51.20081921310741
618.746	55.3516	51.20081921310741
618.848	55.2969	51.20081921310741
618.949	55.3203	51.20081921310741
619.051	55.3594	51.20081921310741
619.151	55.2891	51.20081921310741
619.252	55.3203	51.20081921310741
619.354	55.3125	51.20081921310741
619.455	55.3359	51.20081921310741
619.556	55.3516	51.20081921310741
619.658	55.2969	51.20081921310741
619.758	55.2969	51.20081921310741
619.86	55.2969	51.20081921310741
619.961	55.25	51.20081921310741
620.062	55.3516	51.20081921310741
620.164	55.2656	51.20081921310741
620.265	55.2422	51.20081921310741
620.366	55.3125	51.20081921310741
620.467	55.2891	51.20081921310741
620.568	55.2188	51.20081921310741
620.67	55.2891	51.20081921310741
620.771	55.2969	51.20081921310741
620.872	55.25	51.20081921310741
620.974	55.25	51.20081921310741
621.074	55.1797	51.20081921310741
621.175	55.2656	51.20081921310741
621.277	55.2422	51.20081921310741
621.378	55.1484	51.20081921310741
621.479	55.2188	51.20081921310741
621.581	55.2266	51.20081921310741
621.681	55.2734	51.20081921310741
621.783	55.2422	51.20081921310741
621.884	55.25	51.20081921310741
621.985	55.1953	51.20081921310741
622.087	55.25	51.20081921310741
622.188	55.1484	51.20081921310741
622.288	55.1484	51.20081921310741
622.39	55.2031	51.20081921310741
622.491	55.2422	51.20081921310741
622.593	55.2031	51.20081921310741
622.694	55.1797	51.20081921310741
622.795	55.25	51.20081921310741
622.896	55.1953	51.20081921310741
622.997	55.1328	51.20081921310741
623.098	55.2031	51.20081921310741
623.2	55.2031	51.20081921310741
623.301	55.1563	51.20081921310741
623.403	55.1484	51.20081921310741
623.503	55.1484	51.20081921310741
623.604	55.1094	51.20081921310741
623.706	55.1563	51.20081921310741
623.807	55.2266	51.20081921310741
623.908	55.1484	51.20081921310741
624.01	55.125	51.20081921310741
624.11	55.1484	51.20081921310741
624.212	55.1094	51.20081921310741
624.313	55.0625	51.20081921310741
624.414	55.0703	51.20081921310741
624.516	55.1797	51.20081921310741
624.617	55.0469	51.20081921310741
624.717	55.1094	51.20081921310741
624.819	55.0469	51.20081921310741
624.92	55.1328	51.20081921310741
625.022	55.1094	51.20081921310741
625.123	55.0703	51.20081921310741
625.224	55.0703	51.20081921310741
625.325	55.0703	51.20081921310741
625.426	55.125	51.20081921310741
625.527	55.0469	51.20081921310741
625.629	55.0469	51.20081921310741
625.73	55.0469	51.20081921310741
625.831	55.125	51.20081921310741
625.932	55.0469	51.20081921310741
626.033	55.0625	51.20081921310741
626.135	55.1016	51.20081921310741
626.236	55.0391	51.20081921310741
626.337	55.0	51.20081921310741
626.439	54.9922	51.20081921310741
626.54	55.0156	51.20081921310741
626.64	55.0391	51.20081921310741
626.742	55.0391	51.20081921310741
626.843	55.0859	51.20081921310741
626.945	55.0469	51.20081921310741
627.046	54.9922	51.20081921310741
627.147	55.0234	51.20081921310741
627.248	55.0625	51.20081921310741
627.349	54.9922	51.20081921310741
627.45	55.0156	51.20081921310741
627.552	55.0156	51.20081921310741
627.653	55.0156	51.20081921310741
627.755	55.0234	51.20081921310741
627.855	55.0	51.20081921310741
627.956	55.0156	51.20081921310741
628.058	54.9688	51.20081921310741
628.159	55.0391	51.20081921310741
628.26	54.8828	51.20081921310741
628.362	54.875	51.20081921310741
628.462	54.9766	51.20081921310741
628.564	54.9766	51.20081921310741
628.665	54.9688	51.20081921310741
628.766	54.9453	51.20081921310741
628.868	54.9297	51.20081921310741
628.969	54.9453	51.20081921310741
629.069	54.8984	51.20081921310741
629.171	54.9297	51.20081921310741
629.272	54.9297	51.20081921310741
629.374	54.9453	51.20081921310741
629.475	54.9531	51.20081921310741
629.576	54.9063	51.20081921310741
629.678	54.8984	51.20081921310741
629.778	54.9063	51.20081921310741
629.879	54.9531	51.20081921310741
629.981	54.9297	51.20081921310741
630.082	54.8359	51.20081921310741
630.183	54.9063	51.20081921310741
630.285	54.9063	51.20081921310741
630.385	54.8594	51.20081921310741
630.487	54.9063	51.20081921310741
630.588	54.8984	51.20081921310741
630.689	54.8594	51.20081921310741
630.791	54.8594	51.20081921310741
630.892	54.8594	51.20081921310741
630.992	54.9063	51.20081921310741
631.094	54.8438	51.20081921310741
631.195	54.8594	51.20081921310741
631.297	54.8594	51.20081921310741
631.398	54.8359	51.20081921310741
631.499	54.9063	51.20081921310741
631.6	54.8828	51.20081921310741
631.701	54.875	51.20081921310741
631.802	54.8828	51.20081921310741
631.904	54.8125	51.20081921310741
632.005	54.7969	51.20081921310741
632.107	54.8828	51.20081921310741
632.208	54.7656	51.20081921310741
632.308	54.7891	51.20081921310741
632.41	54.8359	51.20081921310741
632.511	54.7891	51.20081921310741
632.612	54.7891	51.20081921310741
632.714	54.8359	51.20081921310741
632.815	54.8359	51.20081921310741
632.916	54.8594	51.20081921310741
633.017	54.7891	51.20081921310741
633.118	54.7422	51.20081921310741
633.22	54.7656	51.20081921310741
633.321	54.7266	51.20081921310741
633.422	54.7656	51.20081921310741
633.523	54.7656	51.20081921310741
633.624	54.8125	51.20081921310741
633.726	54.7656	51.20081921310741
633.827	54.75	51.20081921310741
633.928	54.7031	51.20081921310741
634.03	54.7031	51.20081921310741
634.13	54.75	51.20081921310741
634.231	54.7266	51.20081921310741
634.333	54.75	51.20081921310741
634.434	54.7969	51.20081921310741
634.535	54.7969	51.20081921310741
634.637	54.7266	51.20081921310741
634.738	54.7266	51.20081921310741
634.839	54.7266	51.20081921310741
634.94	54.6563	51.20081921310741
635.041	54.7188	51.20081921310741
635.143	54.7422	51.20081921310741
635.244	54.6484	51.20081921310741
635.345	54.7188	51.20081921310741
635.446	54.6719	51.20081921310741
635.547	54.7266	51.20081921310741
635.649	54.7188	51.20081921310741
635.75	54.7656	51.20081921310741
635.851	54.6797	51.20081921310741
